NACA2215 : [200panels,Half cosine x-spacing]
          1 -2.0791e-17                     
    0.99976  5.7097e-05                     
    0.99902  0.00022822                     
     0.9978  0.00051288                     
    0.99609  0.00091026                     
     0.9939   0.0014192                     
    0.99122   0.0020383                     
    0.98807   0.0027658                     
    0.98443   0.0035995                     
    0.98032   0.0045373                     
    0.97574   0.0055764                     
    0.97069   0.0067141                     
    0.96519   0.0079473                     
    0.95922   0.0092725                     
    0.95281    0.010686                     
    0.94595    0.012185                     
    0.93865    0.013765                     
    0.93092    0.015422                     
    0.92277    0.017152                     
     0.9142     0.01895                     
    0.90523    0.020812                     
    0.89585    0.022735                     
    0.88609    0.024712                     
    0.87594     0.02674                     
    0.86542    0.028815                     
    0.85455     0.03093                     
    0.84332    0.033082                     
    0.83175    0.035266                     
    0.81985    0.037477                     
    0.80764     0.03971                     
    0.79512    0.041961                     
     0.7823    0.044225                     
    0.76921    0.046496                     
    0.75585    0.048771                     
    0.74224    0.051044                     
    0.72838    0.053311                     
    0.71429    0.055567                     
    0.69999    0.057807                     
    0.68549    0.060026                     
    0.67081    0.062219                     
    0.65595    0.064382                     
    0.64094    0.066509                     
    0.62578    0.068596                     
     0.6105    0.070638                     
     0.5951    0.072629                     
    0.57961    0.074566                     
    0.56404    0.076443                     
     0.5484    0.078255                     
    0.53271    0.079997                     
    0.51698    0.081664                     
    0.50124    0.083253                     
    0.48549    0.084757                     
    0.46975    0.086173                     
    0.45404    0.087495                     
    0.43838    0.088719                     
    0.42277    0.089841                     
    0.40724    0.090857                     
     0.3918    0.091763                     
    0.37646    0.092555                     
    0.36125    0.093228                     
    0.34617    0.093781                     
    0.33124     0.09421                     
    0.31648    0.094512                     
     0.3019    0.094685                     
    0.28752    0.094726                     
    0.27335    0.094634                     
     0.2594    0.094407                     
    0.24569    0.094045                     
    0.23223    0.093546                     
    0.21904    0.092911                     
    0.20613    0.092139                     
    0.19309     0.09121                     
    0.17997    0.090011                     
    0.16723    0.088538                     
    0.15486    0.086804                     
     0.1429    0.084824                     
    0.13134    0.082614                     
    0.12022    0.080189                     
    0.10953    0.077566                     
   0.099286     0.07476                     
   0.089508    0.071788                     
   0.080202    0.068667                     
   0.071377    0.065414                     
    0.06304    0.062044                     
   0.055199    0.058573                     
   0.047861    0.055017                     
   0.041032    0.051392                     
   0.034715    0.047711                     
   0.028915     0.04399                     
   0.023634     0.04024                     
   0.018876    0.036474                     
   0.014641    0.032705                     
   0.010931    0.028942                     
  0.0077451    0.025195                     
  0.0050831    0.021473                     
  0.0029437    0.017783                     
  0.0013251    0.014132                     
 0.00022477    0.010524                     
-0.00036032    0.006965                     
-0.00043384   0.0034563                     
          0           0                     
 0.00092728  -0.0033577                     
  0.0023336  -0.0065713                     
  0.0042133  -0.0096418                     
  0.0065602    -0.01257                     
   0.009368   -0.015359                     
    0.01263   -0.018009                     
   0.016338   -0.020523                     
   0.020486   -0.022905                     
   0.025065   -0.025158                     
   0.030067   -0.027284                     
   0.035485    -0.02929                     
   0.041309   -0.031178                     
   0.047531   -0.032953                     
   0.054141   -0.034622                     
   0.061132   -0.036189                     
   0.068494   -0.037659                     
   0.076218    -0.03904                     
   0.084296   -0.040338                     
   0.092717   -0.041559                     
    0.10147    -0.04271                     
    0.11056     -0.0438                     
    0.11996   -0.044834                     
    0.12967   -0.045823                     
    0.13969   -0.046772                     
    0.14999   -0.047692                     
    0.16059   -0.048591                     
    0.17146   -0.049478                     
     0.1826   -0.050361                     
    0.19401   -0.051251                     
    0.20608   -0.052141                     
    0.21887   -0.052933                     
    0.23194    -0.05361                     
    0.24527   -0.054174                     
    0.25885   -0.054626                     
    0.27266   -0.054967                     
     0.2867     -0.0552                     
    0.30095   -0.055328                     
    0.31539   -0.055352                     
    0.33002   -0.055277                     
    0.34481   -0.055104                     
    0.35976   -0.054839                     
    0.37485   -0.054483                     
    0.39006   -0.054041                     
    0.40538   -0.053518                     
    0.42079   -0.052916                     
    0.43629    -0.05224                     
    0.45185   -0.051494                     
    0.46746   -0.050682                     
     0.4831   -0.049808                     
    0.49876   -0.048878                     
    0.51443   -0.047894                     
    0.53008   -0.046861                     
    0.54571   -0.045782                     
    0.56129   -0.044663                     
    0.57682   -0.043506                     
    0.59228   -0.042316                     
    0.60764   -0.041096                     
    0.62291    -0.03985                     
    0.63805   -0.038581                     
    0.65306   -0.037293                     
    0.66793   -0.035988                     
    0.68263   -0.034671                     
    0.69715   -0.033343                     
    0.71149   -0.032008                     
    0.72561   -0.030669                     
    0.73952   -0.029329                     
    0.75319   -0.027989                     
    0.76662   -0.026654                     
    0.77978   -0.025325                     
    0.79267   -0.024005                     
    0.80527   -0.022697                     
    0.81757   -0.021402                     
    0.82956   -0.020124                     
    0.84123   -0.018864                     
    0.85256   -0.017626                     
    0.86355   -0.016411                     
    0.87417   -0.015222                     
    0.88443   -0.014061                     
     0.8943   -0.012931                     
    0.90379   -0.011833                     
    0.91288   -0.010771                     
    0.92156  -0.0097467                     
    0.92982   -0.008762                     
    0.93766  -0.0078194                     
    0.94506  -0.0069211                     
    0.95202  -0.0060693                     
    0.95853  -0.0052659                     
    0.96459  -0.0045131                     
    0.97019  -0.0038128                     
    0.97532  -0.0031667                     
    0.97997  -0.0025766                     
    0.98415  -0.0020441                     
    0.98785  -0.0015707                     
    0.99106  -0.0011576                     
    0.99379 -0.00080601                     
    0.99602 -0.00051697                     
    0.99776 -0.00029129                     
      0.999 -0.00012962                     
    0.99975 -3.2429e-05                     
          1  2.0791e-17                     
