NACA7513 : [200panels,Half cosine x-spacing]
          1 -1.7373e-17                     
    0.99976  0.00010647                     
    0.99906  0.00042552                     
    0.99787  0.00095604                     
    0.99622   0.0016962                     
     0.9941   0.0026435                     
    0.99151   0.0037947                     
    0.98845   0.0051459                     
    0.98493   0.0066924                     
    0.98095    0.008429                     
     0.9765     0.01035                     
     0.9716    0.012448                     
    0.96625    0.014717                     
    0.96045    0.017149                     
     0.9542    0.019736                     
    0.94751    0.022469                     
    0.94038     0.02534                     
    0.93283    0.028337                     
    0.92485    0.031453                     
    0.91645    0.034675                     
    0.90764    0.037995                     
    0.89842      0.0414                     
     0.8888    0.044881                     
     0.8788    0.048424                     
    0.86841    0.052021                     
    0.85764    0.055657                     
    0.84651    0.059323                     
    0.83503    0.063006                     
     0.8232    0.066694                     
    0.81103    0.070377                     
    0.79854    0.074041                     
    0.78573    0.077676                     
    0.77262     0.08127                     
    0.75922    0.084811                     
    0.74554    0.088289                     
    0.73159    0.091693                     
    0.71738    0.095012                     
    0.70294    0.098234                     
    0.68827     0.10135                     
    0.67339     0.10435                     
    0.65831     0.10723                     
    0.64304     0.10997                     
    0.62761     0.11257                     
    0.61202     0.11501                     
     0.5963      0.1173                     
    0.58046     0.11942                     
    0.56451     0.12136                     
    0.54847     0.12312                     
    0.53236      0.1247                     
     0.5162     0.12608                     
        0.5     0.12727                     
    0.48378     0.12825                     
    0.46756     0.12903                     
    0.45136     0.12959                     
    0.43519     0.12995                     
    0.41908     0.13009                     
    0.40303     0.13002                     
    0.38708     0.12974                     
    0.37123     0.12924                     
    0.35551     0.12852                     
    0.33993      0.1276                     
    0.32451     0.12646                     
    0.30928     0.12511                     
    0.29424     0.12357                     
    0.27942     0.12182                     
    0.26483     0.11988                     
    0.25049     0.11776                     
    0.23642     0.11545                     
    0.22263     0.11296                     
    0.20913     0.11031                     
    0.19595     0.10751                     
     0.1831     0.10455                     
     0.1706     0.10145                     
    0.15845    0.098221                     
    0.14667    0.094871                     
    0.13528    0.091411                     
    0.12428    0.087851                     
    0.11369    0.084203                     
    0.10352    0.080477                     
   0.093774    0.076685                     
    0.08447    0.072838                     
   0.075614    0.068948                     
   0.067215    0.065026                     
   0.059279    0.061083                     
   0.051815     0.05713                     
   0.044829    0.053179                     
   0.038327    0.049239                     
   0.032314     0.04532                     
   0.026795    0.041433                     
   0.021773    0.037587                     
   0.017253    0.033791                     
   0.013238    0.030052                     
  0.0097287    0.026378                     
  0.0067281    0.022776                     
  0.0042372    0.019253                     
  0.0022566    0.015812                     
 0.00078666    0.012461                     
-0.00017295   0.0092008                     
-0.00062301   0.0060361                     
-0.00056478   0.0029687                     
          0           0                     
  0.0010582  -0.0028306                     
  0.0025963  -0.0054841                     
   0.004611  -0.0079609                     
  0.0070986   -0.010261                     
   0.010055   -0.012386                     
   0.013476   -0.014337                     
   0.017355   -0.016114                     
   0.021688   -0.017719                     
   0.026469   -0.019155                     
    0.03169   -0.020422                     
   0.037346   -0.021523                     
   0.043429   -0.022461                     
   0.049932   -0.023239                     
   0.056846   -0.023858                     
   0.064164   -0.024323                     
   0.071878   -0.024638                     
   0.079979   -0.024806                     
   0.088458    -0.02483                     
   0.097305   -0.024717                     
    0.10651   -0.024469                     
    0.11607   -0.024093                     
    0.12597   -0.023594                     
     0.1362   -0.022976                     
    0.14675   -0.022247                     
    0.15762   -0.021411                     
    0.16878   -0.020476                     
    0.18024   -0.019448                     
    0.19198   -0.018334                     
    0.20399   -0.017141                     
    0.21626   -0.015876                     
    0.22878   -0.014546                     
    0.24155    -0.01316                     
    0.25454   -0.011725                     
    0.26776   -0.010248                     
    0.28118  -0.0087379                     
     0.2948  -0.0072024                     
    0.30861  -0.0056494                     
     0.3226  -0.0040868                     
    0.33675  -0.0025225                     
    0.35105 -0.00096407                     
     0.3655  0.00058075                     
    0.38008   0.0021046                     
    0.39478   0.0036001                     
    0.40959   0.0050605                     
    0.42449    0.006479                     
    0.43948   0.0078492                     
    0.45453   0.0091652                     
    0.46965    0.010421                     
    0.48481    0.011612                     
        0.5    0.012733                     
    0.51521     0.01378                     
    0.53043    0.014749                     
    0.54564    0.015637                     
    0.56083     0.01644                     
    0.57598    0.017157                     
    0.59108    0.017786                     
    0.60612    0.018325                     
    0.62108    0.018774                     
    0.63595    0.019134                     
    0.65071    0.019403                     
    0.66535    0.019583                     
    0.67985    0.019676                     
    0.69421    0.019684                     
    0.70839    0.019608                     
     0.7224    0.019452                     
    0.73622    0.019218                     
    0.74982    0.018911                     
    0.76321    0.018535                     
    0.77635    0.018093                     
    0.78925     0.01759                     
    0.80188    0.017032                     
    0.81423    0.016422                     
    0.82628    0.015767                     
    0.83803    0.015072                     
    0.84946    0.014343                     
    0.86056    0.013584                     
    0.87131    0.012802                     
    0.88171    0.012003                     
    0.89174    0.011192                     
    0.90138    0.010374                     
    0.91063   0.0095561                     
    0.91948   0.0087429                     
    0.92791     0.00794                     
    0.93592   0.0071526                     
     0.9435   0.0063856                     
    0.95063    0.005644                     
    0.95731   0.0049322                     
    0.96353   0.0042548                     
    0.96928   0.0036158                     
    0.97455    0.003019                     
    0.97935    0.002468                     
    0.98365   0.0019661                     
    0.98746   0.0015162                     
    0.99078   0.0011209                     
    0.99359   0.0007825                     
    0.99589  0.00050295                     
    0.99769  0.00028385                     
    0.99897  0.00012646                     
    0.99974  3.1659e-05                     
          1  1.7373e-17                     
