NACA4415 : [200panels,Half cosine x-spacing]
          1 -2.0634e-17                     
    0.99976  7.7315e-05                     
    0.99904  0.00030902                     
    0.99783   0.0006944                     
    0.99615   0.0012323                     
    0.99399    0.001921                     
    0.99135   0.0027584                     
    0.98824    0.003742                     
    0.98466   0.0048687                     
     0.9806   0.0061352                     
    0.97608   0.0075377                     
     0.9711   0.0090719                     
    0.96567    0.010733                     
    0.95977    0.012517                     
    0.95344    0.014418                     
    0.94665     0.01643                     
    0.93944    0.018548                     
    0.93179    0.020767                     
    0.92372    0.023078                     
    0.91523    0.025477                     
    0.90633    0.027956                     
    0.89703    0.030509                     
    0.88734    0.033129                     
    0.87726    0.035808                     
    0.86681    0.038541                     
    0.85599    0.041319                     
    0.84482    0.044135                     
     0.8333    0.046983                     
    0.82144    0.049855                     
    0.80926    0.052743                     
    0.79677    0.055641                     
    0.78398    0.058541                     
     0.7709    0.061436                     
    0.75754     0.06432                     
    0.74391    0.067184                     
    0.73004    0.070022                     
    0.71593    0.072827                     
    0.70159    0.075592                     
    0.68705     0.07831                     
     0.6723    0.080975                     
    0.65738    0.083579                     
    0.64229    0.086117                     
    0.62705    0.088583                     
    0.61167    0.090968                     
    0.59616    0.093269                     
    0.58055    0.095477                     
    0.56485    0.097589                     
    0.54908    0.099597                     
    0.53325      0.1015                     
    0.51737     0.10328                     
    0.50147     0.10495                     
    0.48555     0.10649                     
    0.46965     0.10791                     
    0.45376     0.10919                     
    0.43792     0.11033                     
    0.42213     0.11133                     
    0.40641     0.11219                     
     0.3906     0.11289                     
    0.37476     0.11337                     
    0.35904     0.11363                     
    0.34346     0.11368                     
    0.32804      0.1135                     
    0.31279      0.1131                     
    0.29773     0.11249                     
    0.28289     0.11166                     
    0.26826     0.11062                     
    0.25389     0.10937                     
    0.23977     0.10792                     
    0.22593     0.10627                     
    0.21238     0.10443                     
    0.19915      0.1024                     
    0.18623      0.1002                     
    0.17366    0.097824                     
    0.16143    0.095285                     
    0.14958    0.092592                     
     0.1381    0.089754                     
    0.12702     0.08678                     
    0.11634     0.08368                     
    0.10607    0.080464                     
   0.096231    0.077142                     
   0.086827    0.073724                     
   0.077869    0.070221                     
   0.069365    0.066644                     
   0.061322    0.063002                     
   0.053749    0.059307                     
   0.046652    0.055567                     
   0.040037    0.051795                     
    0.03391    0.047998                     
   0.028275    0.044187                     
   0.023137     0.04037                     
   0.018499    0.036555                     
   0.014364    0.032752                     
   0.010734    0.028966                     
  0.0076124    0.025206                     
  0.0049988    0.021476                     
  0.0028946    0.017783                     
  0.0012997    0.014131                     
 0.00021401    0.010524                     
-0.00036353   0.0069646                     
-0.00043424   0.0034562                     
          0           0                     
 0.00092768  -0.0033576                     
  0.0023368  -0.0065704                     
   0.004224  -0.0096384                     
  0.0065855   -0.012561                     
  0.0094171   -0.015339                     
   0.012714   -0.017973                     
   0.016471   -0.020462                     
   0.020682   -0.022806                     
   0.025342   -0.025008                     
   0.030445   -0.027066                     
   0.035982   -0.028983                     
   0.041948   -0.030758                     
   0.048335   -0.032394                     
   0.055136   -0.033892                     
   0.062341   -0.035254                     
   0.069944    -0.03648                     
   0.077936   -0.037574                     
   0.086307   -0.038538                     
    0.09505   -0.039375                     
    0.10416   -0.040087                     
    0.11361   -0.040677                     
    0.12342   -0.041149                     
    0.13355   -0.041508                     
    0.14401   -0.041756                     
    0.15479   -0.041899                     
    0.16587    -0.04194                     
    0.17725   -0.041886                     
    0.18892   -0.041741                     
    0.20086   -0.041511                     
    0.21307   -0.041202                     
    0.22553   -0.040819                     
    0.23824   -0.040369                     
    0.25119   -0.039859                     
    0.26436   -0.039295                     
    0.27774   -0.038683                     
    0.29133   -0.038031                     
    0.30512   -0.037346                     
    0.31908   -0.036635                     
    0.33322   -0.035904                     
    0.34752   -0.035161                     
    0.36197   -0.034413                     
    0.37655   -0.033666                     
    0.39126   -0.032927                     
    0.40621   -0.032198                     
    0.42144   -0.031437                     
    0.43675   -0.030639                     
    0.45213   -0.029809                     
    0.46756   -0.028952                     
    0.48303   -0.028071                     
    0.49853   -0.027172                     
    0.51404   -0.026258                     
    0.52954   -0.025334                     
    0.54503   -0.024403                     
    0.56048   -0.023469                     
    0.57588   -0.022535                     
    0.59122   -0.021605                     
    0.60648   -0.020682                     
    0.62164   -0.019767                     
     0.6367   -0.018864                     
    0.65164   -0.017974                     
    0.66643   -0.017099                     
    0.68108   -0.016241                     
    0.69556   -0.015402                     
    0.70985   -0.014582                     
    0.72395   -0.013783                     
    0.73784   -0.013005                     
     0.7515    -0.01225                     
    0.76493   -0.011517                     
    0.77811   -0.010806                     
    0.79101   -0.010119                     
    0.80364  -0.0094553                     
    0.81598  -0.0088147                     
    0.82802  -0.0081974                     
    0.83973  -0.0076033                     
    0.85112  -0.0070324                     
    0.86216  -0.0064843                     
    0.87285   -0.005959                     
    0.88318  -0.0054563                     
    0.89313   -0.004976                     
    0.90269  -0.0045179                     
    0.91185   -0.004082                     
    0.92061  -0.0036681                     
    0.92895  -0.0032762                     
    0.93687  -0.0029061                     
    0.94435  -0.0025578                     
    0.95139  -0.0022314                     
    0.95798  -0.0019268                     
    0.96411  -0.0016442                     
    0.96978  -0.0013835                     
    0.97497   -0.001145                     
    0.97969 -0.00092865                     
    0.98393 -0.00073465                     
    0.98768  -0.0005631                     
    0.99094 -0.00041413                     
     0.9937 -0.00028784                     
    0.99596 -0.00018435                     
    0.99773 -0.00010376                     
    0.99899 -4.6135e-05                     
    0.99975 -1.1537e-05                     
          1  2.0634e-17                     
